349460,Disney Bundle Availability Complaint,18/06/2015,2015-06-18,3:23:27 PM,Customer Care Call,Naples,Florida,34113,Open,Yes;;,Open,6,disney bundle availability complaint,Network
217806,Disney connection issues,04/04/2015,2015-04-04,1:43:01 PM,Internet,Nashville,Tennessee,37221,Closed,No;;,Closed,4,disney connection issues,Internet
224049,Unauthorized change in charges,04/08/2015,2015-08-04,1:22:50 PM,Internet,Nashville,Tennessee,37220,Closed,No;;,Closed,8,unauthorized change in charges,Billing
237368,availabilty,15/04/2015,2015-04-15,2:54:59 PM,Internet,Nashville,Tennessee,37210,Closed,No;;,Closed,4,availabilty,Network
243615,data allowance,19/04/2015,2015-04-19,12:55:40 PM,Customer Care Call,Nashville,Tennessee,37211,Closed,No;;,Closed,4,data allowance,Network
273991,Disney Billing Issues,05/05/2015,2015-05-05,2:29:17 PM,Customer Care Call,Nashville,Tennessee,37212,Closed,No;;,Closed,5,disney billing issues,Billing
293999,Disney Data Usage - Deceptive Practice,17/05/2015,2015-05-17,1:44:47 PM,Customer Care Call,Nashville,Tennessee,37208,Solved,No;;,Closed,5,disney data usage - deceptive practice,Network
294329,Disney's Data Cap,18/05/2015,2015-05-18,7:54:39 AM,Internet,Nashville,Tennessee,37221,Pending,No;;,Open,5,disney's data cap,Network
325552,Disney attempting to circumvent net Neutrality policies,06/05/2015,2015-05-06,2:33:12 PM,Customer Care Call,Nashville,Tennessee,37204,Solved,Yes;;,Closed,5,disney attempting to circumvent net neutrality policies,Company or Marketing
337027,Disney data cap,06/12/2015,2015-12-06,1:31:47 PM,Customer Care Call,Nashville,Tennessee,37214,Solved,No;;,Closed,12,disney data cap,Network
341949,Disney Downgraded service with no notification,15/06/2015,2015-06-15,5:38:24 PM,Customer Care Call,Nashville,Tennessee,37207,Closed,No;;,Closed,6,disney downgraded service with no notification,Network
345677,Disney Internet,17/06/2015,2015-06-17,1:30:10 PM,Customer Care Call,Nashville,Tennessee,37212,Open,No;;,Open,6,disney internet,Internet
347734,Disney data caps in currently uncompetitive Nashville market,18/06/2015,2015-06-18,12:31:29 AM,Customer Care Call,Nashville,Tennessee,37211,Open,No;;,Open,6,disney data caps in currently uncompetitive nashville market,Network
355447,Disney- not responsive to multiple requests for service,22/06/2015,2015-06-22,11:41:30 AM,Customer Care Call,Nashville,Tennessee,37221,Solved,No;;,Closed,6,disney- not responsive to multiple requests for service,Network
360239,Disney is stealing from me,23/06/2015,2015-06-23,9:45:51 PM,Customer Care Call,Nashville,Tennessee,37211,Solved,No;;,Closed,6,disney is stealing from me,Other
358345,Disney horrible service,23/06/2015,2015-06-23,1:30:08 PM,Internet,Nashville,Tennessee,37207,Solved,No;;,Closed,6,disney horrible service,Network
363629,Intermittent drops of service,24/06/2015,2015-06-24,10:37:51 PM,Customer Care Call,Nashville,Tennessee,37207,Open,No;;,Open,6,intermittent drops of service,Network
360837,Overage charges,24/06/2015,2015-06-24,4:31:16 AM,Internet,Nashville,Tennessee,37206,Solved,No;;,Closed,6,overage charges,Billing
362276,Disney refund,24/06/2015,2015-06-24,2:59:08 PM,Internet,Nashville,Tennessee,37211,Solved,No;;,Closed,6,disney refund,Billing
362982,Disney Speeds Not as Advertised,24/06/2015,2015-06-24,5:41:59 PM,Customer Care Call,Nashville,Tennessee,37203,Open,No;;,Open,6,disney speeds not as advertised,Internet
368055,Disney data cap,26/06/2015,2015-06-26,12:41:14 PM,Customer Care Call,Nashville,Tennessee,37209,Pending,No;;,Open,6,disney data cap,Network
376303,Disney Internet,30/06/2015,2015-06-30,11:08:15 PM,Customer Care Call,Nashville,Tennessee,37217,Open,No;;,Open,6,disney internet,Internet
293734,Lost Internet Service,16/05/2015,2015-05-16,9:46:00 PM,Internet,Naugatuck,Connecticut,6770,Open,No;;,Open,5,lost internet service,Internet
245435,Low wifi,20/04/2015,2015-04-20,4:55:42 PM,Internet,New Bedford,Massachusetts,2745,Closed,No;;,Closed,4,low wifi,Internet
289153,Issue with Internet speed,14/05/2015,2015-05-14,7:12:34 AM,Customer Care Call,New Bedford,Massachusetts,2745,Solved,No;;,Closed,5,issue with internet speed,Internet
337555,Disney Internet Complaint,06/12/2015,2015-12-06,4:13:39 PM,Customer Care Call,New Bedford,Massachusetts,2741,Open,Yes;;,Open,12,disney internet complaint,Internet
257189,internet problems,25/04/2015,2015-04-25,5:30:54 PM,Internet,New Buffalo,Michigan,49117,Closed,No;;,Closed,4,internet problems,Internet
256792,Disney service problems for months; charging without fixng the issue,25/04/2015,2015-04-25,11:34:25 AM,Internet,New Haven,Connecticut,6512,Closed,No;,Closed,4,disney service problems for months; charging without fixng the issue,Network
352910,Horrible customer service; could not help me - lied to by supervisor,19/06/2015,2015-06-19,6:22:46 PM,Customer Care Call,New Haven,Connecticut,6511,Solved,No;,Closed,6,horrible customer service; could not help me - lied to by supervisor,Network
352186,Disney false advertising,19/06/2015,2015-06-19,2:59:01 PM,Internet,New Hudson,Michigan,48165,Solved,No;;,Closed,6,disney false advertising,Service Complaints
260134,Disney Business internet,27/04/2015,2015-04-27,7:34:07 PM,Customer Care Call,New Palestine,Indiana,46163,Closed,No;;,Closed,4,disney business internet,Internet
212228,Disney Lied About Pricing And Installation,04/01/2015,2015-01-04,2:29:41 PM,Customer Care Call,Newark,California,94560,Closed,No;;,Closed,1,disney lied about pricing and installation,Internet
358644,Disney- Unfair Pricing Tactics,23/06/2015,2015-06-23,2:27:21 PM,Internet,Newark,California,94560,Solved,No;;,Closed,6,disney- unfair pricing tactics,Billing
337000,overcharges,06/12/2015,2015-12-06,1:26:23 PM,Internet,Newark,Delaware,19713,Solved,No;;,Closed,12,overcharges,Billing
360928,Disney is a monopoly,24/06/2015,2015-06-24,8:25:27 AM,Internet,Newburyport,Massachusetts,1950,Solved,No;;,Closed,6,disney is a monopoly,Company or Marketing
267727,Disney is cheating me,30/04/2015,2015-04-30,10:43:47 PM,Internet,Newcastle,Washington,98059,Closed,No;;,Closed,4,disney is cheating me,Other
212595,overcharged,04/01/2015,2015-01-04,4:23:47 PM,Internet,Newman,California,95360,Closed,No;;,Closed,1,overcharged,Billing
218108,Disney Business Phone/Internet Contract Disagreement,04/04/2015,2015-04-04,6:39:55 PM,Internet,Newnan,Georgia,30265,Closed,No;;,Closed,4,disney business phone/internet contract disagreement,Internet
234888,Unable to cancel Disney service,14/04/2015,2015-04-14,2:22:59 PM,Customer Care Call,Newtown,Pennsylvania,18940,Closed,No;;,Closed,4,unable to cancel disney service,Network
353376,Misleading information regarding contract leads to $200 unresolved early term fee,19/06/2015,2015-06-19,11:39:55 PM,Internet,Nicholls,Georgia,31554,Closed,No;;,Closed,6,misleading information regarding contract leads to $200 unresolved early term fee,Billing
337050,Disney Issues,06/12/2015,2015-12-06,1:35:00 PM,Internet,Noblesville,Indiana,46062,Solved,No;;,Closed,12,disney issues,Other
340657,Internet Down,15/06/2015,2015-06-15,11:03:49 AM,Internet,Norcross,Georgia,30092,Solved,No;;,Closed,6,internet down,Internet
375155,Disney Failure of Service,30/06/2015,2015-06-30,3:19:55 PM,Internet,Norcross,Georgia,30093,Open,No;;,Open,6,disney failure of service,Network
370502,Disney Throttling my Internet Connection,27/06/2015,2015-06-27,8:17:48 PM,Customer Care Call,Norristown,Pennsylvania,19401,Pending,No;;,Open,6,disney throttling my internet connection,Internet
250239,billing/service issues,22/04/2015,2015-04-22,1:49:03 PM,Customer Care Call,North Augusta,South Carolina,29841,Closed,No;;,Closed,4,billing/service issues,Billing
370575,10 Days No Service - 12 Appointments Disney Hasn't Shown Up - Disney Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,27/06/2015,2015-06-27,9:42:03 PM,Customer Care Call,North Charleston,South Carolina,29406,Open,No;;,Open,6,10 days no service - 12 appointments disney hasn't shown up - disney has not fixed home infinity x1 - in 10 days- cannot make 911 calls,Network
329597,Internet Outages,06/08/2015,2015-08-06,9:22:53 PM,Customer Care Call,North Dartmouth,Massachusetts,2747,Solved,No;;,Closed,8,internet outages,Internet
270762,High Speed Internet Awful,05/03/2015,2015-03-05,6:20:41 PM,Customer Care Call,North Dinwiddie,Virginia,23803,Closed,No;;,Closed,3,high speed internet awful,Internet
358157,Disney failing still,23/06/2015,2015-06-23,12:41:20 PM,Internet,North Fort Myers,Florida,33917,Closed,No;;,Closed,6,disney failing still,Other
369686,The WORST customer service team and negative outlook on customers!!!,27/06/2015,2015-06-27,9:35:08 AM,Internet,North Fort Myers,Florida,33917,Solved,No;;,Closed,6,the worst customer service team and negative outlook on customers!!!,Network
211478,Disney,04/01/2015,2015-01-04,10:47:35 AM,Internet,North Huntingdon,Pennsylvania,15642,Closed,No;;,Closed,1,disney,Other
337767,Disney/Xfinity,06/12/2015,2015-12-06,4:38:27 PM,Internet,North Little Rock,Arkansas,72114,Solved,No;;,Closed,12,disney/xfinity,Other
305998,Internet problems,25/05/2015,2015-05-25,3:52:34 PM,Customer Care Call,North Miami,Florida,33181,Solved,No;;,Closed,5,internet problems,Internet
224074,Improper billing,04/08/2015,2015-08-04,1:30:03 PM,Internet,North Miami Beach,Florida,33162,Closed,No;;,Closed,8,improper billing,Billing
373161,Internet being slowed.,29/06/2015,2015-06-29,5:28:32 PM,Internet,North Miami Beach,Florida,33162,Pending,No;;,Open,6,internet being slowed.,Internet
309939,Spotty service Business class internet,27/05/2015,2015-05-27,4:55:53 PM,Internet,North Miami Beach Fl,Florida,33162,Solved,No;;,Closed,5,spotty service business class internet,Internet
295439,Bundled cable and internet,18/05/2015,2015-05-18,4:13:43 PM,Internet,North Port,Florida,34286,Solved,No;;,Closed,5,bundled cable and internet,Internet
228818,Disney Dishonest Marketing Scheme,04/10/2015,2015-10-04,1:15:13 PM,Internet,North Wales,Pennsylvania,19454,Closed,Yes;;,Closed,10,disney dishonest marketing scheme,Other
365088,Internet Speed,25/06/2015,2015-06-25,1:29:20 PM,Internet,Northville,Michigan,48168,Pending,No;;,Open,6,internet speed,Internet
226989,Home Shopping Network Emails,04/09/2015,2015-09-04,3:31:50 PM,Customer Care Call,Norton,Massachusetts,2766,Closed,No;;,Closed,9,home shopping network emails,Network
231122,Disney,04/12/2015,2015-12-04,11:12:17 AM,Customer Care Call,Nottingham,Maryland,21236,Closed,No;;,Closed,12,disney,Other
360296,Internet speed,23/06/2015,2015-06-23,10:10:29 PM,Internet,Novato,California,94944,Open,No;;,Open,6,internet speed,Internet
281553,Disney Charging Too Much and Internet Speed Lower than Ordered,05/09/2015,2015-09-05,8:29:16 AM,Internet,Oak Park,Illinois,60302,Closed,No;;,Closed,9,disney charging too much and internet speed lower than ordered,Internet
320534,Billing Issues,06/03/2015,2015-03-06,10:55:17 AM,Internet,St. Paul,Minnesota,55116,Closed,No;;,Closed,3,billing issues,Billing
305260,Ask Disney to fix internet connection of my home,24/05/2015,2015-05-24,11:44:00 AM,Customer Care Call,Oak Park,Illinois,60302,Open,No;;,Open,5,ask disney to fix internet connection of my home,Internet
307912,Disney scam,26/05/2015,2015-05-26,5:05:23 PM,Internet,Oak Park,Illinois,60303,Solved,No;;,Closed,5,disney scam,Company or Marketing
316495,Disney service and billing issue,06/01/2015,2015-01-06,11:45:00 AM,Internet,Oak Park,Illinois,60302,Closed,No;;,Closed,1,disney service and billing issue,Billing
363554,Speed throttling,24/06/2015,2015-06-24,9:52:28 PM,Customer Care Call,Oak Park,Illinois,60302,Open,No;;,Open,6,speed throttling,Internet
361503,bill to damn high,24/06/2015,2015-06-24,11:54:41 AM,Internet,Oak Park,Michigan,48237,Solved,No;;,Closed,6,bill to damn high,Billing
257680,Disney data usage cap,26/04/2015,2015-04-26,12:35:31 PM,Customer Care Call,Oak Ridge,Tennessee,37830,Closed,No;;,Closed,4,disney data usage cap,Network
363533,Disney - Internet Data Cap,24/06/2015,2015-06-24,9:42:17 PM,Internet,Oak Ridge,Tennessee,37830,Solved,No;;,Closed,6,disney - internet data cap,Internet
225624,Disney Service and Billing Issues,04/09/2015,2015-09-04,1:10:35 AM,Internet,Oakland,California,94602,Closed,No;;,Closed,9,disney service and billing issues,Billing
308616,Illegal Charges from Disney,27/05/2015,2015-05-27,12:10:08 AM,Customer Care Call,Oakland,California,94607,Solved,No;;,Closed,5,illegal charges from disney,Billing
326074,Disney,06/05/2015,2015-05-06,5:42:42 PM,Internet,Oakland,California,94608,Solved,Yes;;,Closed,5,disney,Other
338270,Bad Customer Service,06/12/2015,2015-12-06,7:25:01 PM,Customer Care Call,Oakland,California,94602,Solved,No;;,Closed,12,bad customer service,Network
339206,Unable to cancel poor internet service,13/06/2015,2015-06-13,3:10:31 PM,Internet,Oakland,California,94612,Solved,No;;,Closed,6,unable to cancel poor internet service,Internet
339936,microsoft is limiting service,14/06/2015,2015-06-14,1:43:04 PM,Customer Care Call,Oakland,California,94606,Closed,No;;,Closed,6,microsoft is limiting service,Network
344269,Unethical Behavior: Disney Requesting Credit Check or Deposit,16/06/2015,2015-06-16,6:35:22 PM,Internet,Oakland,California,94611,Solved,No;;,Closed,6,unethical behavior: disney requesting credit check or deposit,Other
360338,Unfair bundles,23/06/2015,2015-06-23,10:19:04 PM,Customer Care Call,Oakland,California,94606,Open,No;;,Open,6,unfair bundles,Billing
363044,Disney,24/06/2015,2015-06-24,6:02:54 PM,Customer Care Call,Oakland,California,94621,Open,No;;,Open,6,disney,Other
295447,Years of packet loss and downtime,18/05/2015,2015-05-18,4:17:27 PM,Internet,Oakland Park,Florida,33309,Solved,No;;,Closed,5,years of packet loss and downtime,Other
365565,Disney run around,25/06/2015,2015-06-25,2:39:22 PM,Internet,Oakland Park,Florida,33334,Solved,No;;,Closed,6,disney run around,Other
222212,Disney Cablevision Florida,04/07/2015,2015-07-04,3:49:56 PM,Customer Care Call,Ocala,Florida,34472,Closed,No;;,Closed,7,disney cablevision florida,Internet
319428,Disney,06/02/2015,2015-02-06,4:53:23 PM,Customer Care Call,Ocala,Florida,34472,Solved,No;;,Closed,2,disney,Other
305229,Poor Quality Service and Unauthorized Charges,24/05/2015,2015-05-24,9:54:46 AM,Internet,Ocean City,New Jersey,8226,Solved,No;;,Closed,5,poor quality service and unauthorized charges,Billing
250828,Disney/Xfinity cancellation fee,22/04/2015,2015-04-22,4:51:52 PM,Internet,Olathe,Kansas,66062,Closed,No;;,Closed,4,disney/xfinity cancellation fee,Billing
360680,Disney billing and speed.,24/06/2015,2015-06-24,1:03:28 AM,Internet,Olathe,Kansas,66062,Pending,No;;,Open,6,disney billing and speed.,Internet
330392,Data Cap Overages,06/09/2015,2015-09-06,1:12:13 PM,Customer Care Call,Old Hickory,Tennessee,37138,Solved,No;;,Closed,9,data cap overages,Network
224243,Disney data caps are killing the internet,04/08/2015,2015-08-04,2:15:26 PM,Internet,Olive Branch,Mississippi,38654,Closed,No;;,Closed,8,disney data caps are killing the internet,Internet
284592,Lied to by Disney,05/11/2015,2015-11-05,8:27:54 PM,Internet,Olive Branch,Mississippi,38654,Open,Yes;;,Open,11,lied to by disney,Company or Marketing
329737,Data Cap in Olive Branch MS with Disney,06/09/2015,2015-09-06,12:57:53 AM,Customer Care Call,Olive Branch,Mississippi,38654,Solved,No;;,Closed,9,data cap in olive branch ms with disney,Network
367256,Data Cap,25/06/2015,2015-06-25,11:01:14 PM,Internet,Olive Branch,Mississippi,38654,Solved,No;;,Closed,6,data cap,Network
371075,Disney Internet Data Cap Segregation,28/06/2015,2015-06-28,4:11:59 PM,Internet,Olive Branch,Mississippi,38654,Pending,No;;,Open,6,disney internet data cap segregation,Internet
224932,Inconsistent Internet Service,04/08/2015,2015-08-04,5:19:43 PM,Internet,Olympia,Washington,98512,Closed,No;;,Closed,8,inconsistent internet service,Internet
337209,Billing and slowing of internet,06/12/2015,2015-12-06,2:29:57 PM,Internet,Olympia,Washington,98502,Solved,No;;,Closed,12,billing and slowing of internet,Internet
350252,internet and tv problems.,18/06/2015,2015-06-18,6:07:10 PM,Internet,Olympia,Washington,98512,Solved,No;;,Closed,6,internet and tv problems.,Internet
350931,day 3 of Internet going down and disconnect support calls,19/06/2015,2015-06-19,1:37:10 AM,Internet,Olympia,Washington,98502,Solved,No;;,Closed,6,day 3 of internet going down and disconnect support calls,Internet
358592,Internet Service Billing,23/06/2015,2015-06-23,2:20:41 PM,Internet,Orange,Virginia,22960,Solved,No;;,Closed,6,internet service billing,Internet
363610,Forcing Customer to Pay an Incorrect Bill to get it Fixed,24/06/2015,2015-06-24,10:26:52 PM,Internet,Orange Park,Florida,32273,Open,No;;,Open,6,forcing customer to pay an incorrect bill to get it fixed,Billing
370168,Disney Billing/Pricing Practices,27/06/2015,2015-06-27,3:55:52 PM,Internet,Orange Park,Florida,32065,Open,Yes;;,Open,6,disney billing/pricing practices,Billing
